-91.593437,16.981352
-91.593547,16.981338
-91.593563,16.981338
-91.593582,16.981337
-91.593600,16.981337
-91.593707,16.981318
-91.593725,16.981315
-91.593742,16.981315
-91.593758,16.981313
-91.593863,16.981303
-91.593882,16.981303
-91.593898,16.981302
-91.593913,16.981300
-91.594007,16.981245
-91.594018,16.981232
-91.594030,16.981222
-91.594042,16.981208
-91.594088,16.981120
-91.594095,16.981105
-91.594102,16.981092
-91.594108,16.981077
-91.594157,16.980980
-91.594168,16.980967
-91.594182,16.980953
-91.594193,16.980942
-91.594268,16.980867
-91.594282,16.980855
-91.594295,16.980845
-91.594310,16.980833
-91.594382,16.980763
-91.594393,16.980750
-91.594405,16.980737
-91.594418,16.980725
-91.594485,16.980653
-91.594495,16.980640
-91.594508,16.980628
-91.594525,16.980617
-91.594620,16.980590
-91.594638,16.980587
-91.594655,16.980583
-91.594672,16.980580
-91.594773,16.980593
-91.594792,16.980597
-91.594808,16.980598
-91.594827,16.980603
-91.594927,16.980637
-91.594943,16.980642
-91.594962,16.980645
-91.594978,16.980650
-91.595075,16.980687
-91.595092,16.980692
-91.595108,16.980695
-91.595125,16.980700
-91.595220,16.980747
-91.595237,16.980755
-91.595252,16.980763
-91.595265,16.980775
