-91.594348,16.987177
-91.594353,16.987165
-91.594390,16.987080
-91.594393,16.987070
-91.594397,16.987058
-91.594400,16.987048
-91.594412,16.986948
-91.594412,16.986937
-91.594412,16.986925
-91.594413,16.986913
-91.594427,16.986815
-91.594430,16.986803
-91.594433,16.986793
-91.594437,16.986782
-91.594455,16.986685
-91.594457,16.986673
-91.594457,16.986662
-91.594457,16.986652
-91.594432,16.986558
-91.594428,16.986547
-91.594427,16.986535
-91.594425,16.986525
-91.594435,16.986432
-91.594438,16.986423
-91.594440,16.986413
-91.594440,16.986403
-91.594447,16.986310
-91.594447,16.986300
-91.594447,16.986288
-91.594447,16.986278
-91.594457,16.986182
-91.594458,16.986170
-91.594460,16.986160
-91.594463,16.986148
-91.594485,16.986053
-91.594487,16.986043
-91.594488,16.986033
-91.594488,16.986023
-91.594495,16.985927
-91.594497,16.985917
-91.594497,16.985905
-91.594498,16.985895
-91.594510,16.985803
-91.594513,16.985792
-91.594515,16.985783
-91.594517,16.985773
-91.594533,16.985682
-91.594535,16.985672
-91.594538,16.985662
-91.594540,16.985652
-91.594552,16.985562
-91.594552,16.985552
-91.594552,16.985542
-91.594553,16.985530
-91.594578,16.985438
-91.594582,16.985428
-91.594587,16.985418
-91.594592,16.985408
-91.594618,16.985315
-91.594622,16.985305
-91.594623,16.985295
-91.594627,16.985285
-91.594645,16.985192
-91.594645,16.985180
-91.594645,16.985170
-91.594647,16.985162
-91.594662,16.985063
-91.594663,16.985052
-91.594665,16.985040
-91.594665,16.985030
-91.594663,16.984937
-91.594662,16.984927
-91.594660,16.984915
-91.594660,16.984905
-91.594652,16.984808
-91.594652,16.984797
-91.594650,16.984787
-91.594650,16.984775
-91.594637,16.984678
-91.594635,16.984668
-91.594633,16.984657
-91.594632,16.984647
-91.594633,16.984553
-91.594633,16.984542
-91.594635,16.984532
-91.594635,16.984522
-91.594627,16.984425
-91.594625,16.984413
-91.594625,16.984402
-91.594623,16.984390
-91.594622,16.984297
-91.594622,16.984283
-91.594622,16.984272
-91.594623,16.984260
-91.594635,16.984170
-91.594637,16.984158
-91.594638,16.984148
-91.594640,16.984138
-91.594653,16.984043
-91.594653,16.984032
-91.594652,16.984022
-91.594652,16.984012
-91.594640,16.983912
-91.594638,16.983900
-91.594637,16.983888
-91.594633,16.983877
-91.594613,16.983780
-91.594612,16.983768
-91.594608,16.983757
-91.594607,16.983743
-91.594587,16.983648
-91.594587,16.983637
-91.594587,16.983627
-91.594587,16.983615
-91.594575,16.983515
-91.594572,16.983503
-91.594570,16.983492
-91.594567,16.983482
-91.594555,16.983383
-91.594553,16.983373
-91.594552,16.983362
-91.594548,16.983352
-91.594520,16.983263
-91.594518,16.983253
-91.594517,16.983243
-91.594515,16.983232
-91.594490,16.983145
-91.594487,16.983135
-91.594482,16.983125
-91.594477,16.983113
-91.594450,16.983027
-91.594447,16.983017
-91.594443,16.983007
-91.594440,16.982997
-91.594398,16.982908
-91.594395,16.982898
-91.594392,16.982888
-91.594388,16.982878
-91.594347,16.982787
-91.594343,16.982777
-91.594338,16.982768
-91.594335,16.982760
-91.594302,16.982668
-91.594298,16.982658
-91.594297,16.982647
-91.594295,16.982637
-91.594275,16.982542
-91.594273,16.982532
-91.594272,16.982520
-91.594272,16.982510
-91.594303,16.982417
-91.594308,16.982408
-91.594315,16.982398
-91.594320,16.982390
-91.594362,16.982298
-91.594365,16.982288
-91.594368,16.982280
-91.594373,16.982270
-91.594420,16.982188
-91.594423,16.982178
-91.594428,16.982170
-91.594433,16.982162
-91.594473,16.982072
-91.594475,16.982060
-91.594475,16.982050
-91.594478,16.982042
-91.594490,16.981945
-91.594493,16.981933
-91.594495,16.981920
-91.594497,16.981908
-91.594523,16.981812
-91.594527,16.981802
-91.594530,16.981792
-91.594535,16.981780
-91.594567,16.981690
-91.594568,16.981680
-91.594570,16.981668
-91.594572,16.981657
-91.594592,16.981567
-91.594595,16.981555
-91.594597,16.981545
-91.594600,16.981533
-91.594610,16.981438
-91.594612,16.981427
-91.594612,16.981413
-91.594613,16.981403
-91.594618,16.981308
-91.594617,16.981297
-91.594615,16.981285
-91.594612,16.981273
-91.594593,16.981183
-91.594590,16.981172
-91.594588,16.981160
-91.594585,16.981148
-91.594562,16.981058
-91.594560,16.981047
-91.594558,16.981037
-91.594557,16.981025
-91.594553,16.980932
-91.594552,16.980918
-91.594552,16.980908
-91.594552,16.980898
-91.594553,16.980800
-91.594553,16.980788
-91.594553,16.980777
-91.594555,16.980763
