-91.592258,16.990168
-91.592253,16.990160
-91.592230,16.990068
-91.592228,16.990060
-91.592227,16.990052
-91.592223,16.990043
-91.592220,16.989950
-91.592222,16.989942
-91.592223,16.989933
-91.592225,16.989925
-91.592260,16.989832
-91.592265,16.989825
-91.592268,16.989817
-91.592273,16.989810
-91.592312,16.989722
-91.592315,16.989708
-91.592320,16.989693
-91.592325,16.989677
-91.592345,16.989575
-91.592347,16.989557
-91.592347,16.989537
-91.592347,16.989518
-91.592348,16.989500
-91.592350,16.989482
-91.592353,16.989463
-91.592358,16.989445
-91.592363,16.989428
-91.592370,16.989412
-91.592377,16.989395
-91.592383,16.989378
-91.592388,16.989360
-91.592393,16.989343
-91.592403,16.989237
-91.592403,16.989218
-91.592405,16.989202
-91.592405,16.989183
-91.592398,16.989078
-91.592398,16.989062
-91.592397,16.989043
-91.592395,16.989023
-91.592393,16.989005
-91.592392,16.988987
-91.592392,16.988968
-91.592392,16.988950
-91.592403,16.988842
-91.592405,16.988823
-91.592405,16.988807
-91.592407,16.988788
-91.592408,16.988770
-91.592410,16.988752
-91.592412,16.988733
-91.592413,16.988717
-91.592417,16.988680
-91.592418,16.988663
-91.592422,16.988645
-91.592425,16.988627
-91.592432,16.988608
-91.592438,16.988592
-91.592445,16.988575
-91.592477,16.988510
-91.592483,16.988493
-91.592492,16.988475
-91.592498,16.988458
-91.592505,16.988442
-91.592513,16.988425
-91.592520,16.988408
-91.592527,16.988390
-91.592533,16.988373
-91.592538,16.988355
-91.592545,16.988338
-91.592550,16.988320
-91.592555,16.988302
-91.592558,16.988285
-91.592563,16.988267
-91.592568,16.988248
-91.592573,16.988230
-91.592580,16.988212
-91.592585,16.988195
-91.592593,16.988177
-91.592598,16.988160
-91.592605,16.988142
-91.592612,16.988125
-91.592618,16.988107
-91.592623,16.988090
-91.592630,16.988072
-91.592637,16.988055
-91.592643,16.988037
-91.592650,16.988020
-91.592657,16.988002
-91.592662,16.987985
-91.592667,16.987967
-91.592670,16.987948
-91.592673,16.987932
-91.592677,16.987913
-91.592680,16.987895
-91.592685,16.987877
-91.592688,16.987858
-91.592692,16.987842
-91.592695,16.987823
-91.592697,16.987805
-91.592697,16.987787
-91.592697,16.987768
-91.592698,16.987750
-91.592700,16.987732
-91.592705,16.987713
-91.592708,16.987697
-91.592713,16.987678
-91.592718,16.987662
-91.592722,16.987643
-91.592725,16.987627
-91.592725,16.987553
-91.592725,16.987537
-91.592725,16.987518
-91.592725,16.987500
-91.592723,16.987480
-91.592723,16.987462
-91.592720,16.987443
-91.592717,16.987425
-91.592713,16.987407
-91.592712,16.987388
-91.592708,16.987370
-91.592708,16.987352
-91.592710,16.987335
-91.592712,16.987317
-91.592712,16.987300
-91.592712,16.987282
-91.592712,16.987263
-91.592712,16.987243
-91.592710,16.987225
-91.592712,16.987207
-91.592713,16.987187
-91.592715,16.987168
-91.592715,16.987152
-91.592717,16.987133
-91.592718,16.987115
-91.592718,16.987097
-91.592720,16.987078
-91.592718,16.987060
