10.000000	 23.286895	 2.131354
15.000000	 24.687452	 5.872482
20.000000	 25.528372	 8.137886
25.000000	 26.497240	 8.107723
30.000000	 29.046642	 8.786942
35.000000	 31.021594	 16.020115
40.000000	 38.753792	 20.724263
45.000000	 33.143802	 13.351820
50.000000	 38.103121	 23.409225
55.000000	 52.902954	 55.470307
