-91.594862,16.983595
-91.594863,16.983585
-91.594863,16.983575
-91.594865,16.983565
-91.594847,16.983473
-91.594842,16.983472
-91.594837,16.983470
-91.594832,16.983467
-91.594730,16.983462
-91.594718,16.983460
-91.594705,16.983460
-91.594692,16.983460
-91.594580,16.983457
-91.594563,16.983457
-91.594547,16.983453
-91.594532,16.983452
-91.594433,16.983437
-91.594417,16.983433
-91.594402,16.983428
-91.594387,16.983423
-91.594295,16.983397
-91.594280,16.983393
-91.594265,16.983390
-91.594248,16.983387
-91.594155,16.983353
-91.594142,16.983350
-91.594127,16.983347
-91.594110,16.983343
-91.594018,16.983327
-91.594002,16.983323
-91.593987,16.983320
-91.593970,16.983317
-91.593877,16.983302
-91.593860,16.983298
-91.593847,16.983293
-91.593830,16.983290
-91.593727,16.983272
-91.593712,16.983268
-91.593698,16.983265
-91.593683,16.983262
-91.593578,16.983257
-91.593565,16.983257
-91.593553,16.983257
-91.593540,16.983258
-91.593437,16.983278
-91.593423,16.983283
-91.593410,16.983290
-91.593398,16.983297
-91.593307,16.983352
-91.593293,16.983360
-91.593278,16.983368
-91.593268,16.983377
